date,month,pm2.5_dailymean,aqi,units,site_name,site_id,state,method_code,method_desc,lat,long
2020-06-04,6,7.8,43,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-05,6,7.9,44,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-06,6,7.5,42,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-07,6,4,22,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-08,6,3.9,22,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-09,6,6.7,37,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-10,6,9.7,52,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-11,6,6.1,34,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-12,6,5,28,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-13,6,3.2,18,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-14,6,2.9,16,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-15,6,4.3,24,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-16,6,4.8,27,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-17,6,4.6,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-18,6,4,22,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-19,6,5.3,29,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-20,6,6.4,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-21,6,4.8,27,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-22,6,5.2,29,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-23,6,7.9,44,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-24,6,4.7,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-25,6,6.6,37,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-26,6,6.5,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-27,6,8.2,46,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-28,6,6.8,38,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-29,6,6.5,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-06-30,6,5.5,31,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-01,7,5.1,28,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-02,7,9,50,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-03,7,12.5,57,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-04,7,9.9,52,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-05,7,13.1,58,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-06,7,9.7,52,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-07,7,8.4,47,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-08,7,8.4,47,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-10,7,2.8,16,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-11,7,4.4,24,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-12,7,5.9,33,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-13,7,5.8,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-14,7,5,28,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-15,7,6,33,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-16,7,4.3,24,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-17,7,6.8,38,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-18,7,7.4,41,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-19,7,9.9,52,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-20,7,8.1,45,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-21,7,6.7,37,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-22,7,6.9,38,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-23,7,5.5,31,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-24,7,4.2,23,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-25,7,5.1,28,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-26,7,7.6,42,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-27,7,10.1,53,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-28,7,7.1,39,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-29,7,6.5,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-30,7,8.8,49,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-07-31,7,6.1,34,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-01,8,7.8,43,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-02,8,7.6,42,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-03,8,5.1,28,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-04,8,3.5,19,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-05,8,6.2,34,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-06,8,8,44,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-07,8,6,33,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-08,8,5.4,30,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-09,8,6.8,38,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-10,8,8.7,48,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-11,8,8.3,46,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-12,8,7.8,43,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-13,8,7.4,41,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-14,8,9.6,52,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-15,8,10.4,53,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-16,8,5.8,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-17,8,6.4,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-18,8,6.6,37,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-19,8,9,50,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-22,8,6.7,37,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-23,8,4.7,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-24,8,5.8,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-25,8,11.8,56,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-26,8,5,28,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-27,8,9,50,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-28,8,6.4,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-29,8,4.5,25,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-30,8,3.8,21,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-08-31,8,3.5,19,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-01,9,3.9,22,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-02,9,6.5,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-03,9,6,33,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-04,9,6.5,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-05,9,4.6,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-06,9,5.3,29,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-07,9,4,22,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-08,9,4.3,24,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-09,9,5.7,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-10,9,3.3,18,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-11,9,7,39,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-12,9,4.9,27,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-13,9,6.3,35,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-14,9,4.7,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-15,9,3.1,17,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-16,9,4.6,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-17,9,7.1,39,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-18,9,7.3,41,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-19,9,4.6,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-20,9,4.4,24,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-21,9,4.2,23,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-22,9,4.8,27,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-23,9,7.3,41,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-24,9,12,56,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-25,9,12.7,58,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-26,9,5.7,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-27,9,3.5,19,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-28,9,5.7,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-09-29,9,5.8,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-01,10,5.4,30,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-02,10,4.6,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-03,10,6.4,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-04,10,7.1,39,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-05,10,6.2,34,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-06,10,7.8,43,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-07,10,8.7,48,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-08,10,4,22,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-09,10,4.5,25,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-10,10,6,33,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-11,10,9.6,52,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-12,10,4.1,23,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-13,10,2.4,13,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-14,10,5.2,29,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-15,10,5.2,29,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-16,10,4.2,23,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-17,10,7.7,43,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-18,10,11.6,56,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-19,10,6.2,34,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-20,10,5.8,32,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-21,10,5.3,29,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-22,10,8.6,48,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-23,10,4.6,26,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-24,10,5.5,31,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-25,10,3.5,19,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-26,10,6.5,36,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-27,10,4.5,25,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-28,10,8.8,49,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-29,10,3.8,21,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-30,10,2.5,14,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-10-31,10,9.5,52,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-01,11,5.2,29,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-02,11,2.4,13,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-03,11,7,39,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-04,11,10.8,54,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-05,11,10,53,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-06,11,16.7,65,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-07,11,25.7,82,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-08,11,34.1,98,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-09,11,17.7,67,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-10,11,11.9,56,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-11,11,5,28,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-12,11,4.1,23,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-13,11,9.1,51,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-14,11,16.3,64,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-15,11,11.1,55,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-16,11,3.3,18,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-17,11,3.7,21,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-18,11,4.4,24,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-19,11,5.4,30,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-20,11,8.5,47,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-21,11,18.6,69,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-22,11,8.4,47,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-23,11,5.9,33,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-24,11,6.8,38,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-25,11,6.9,38,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-26,11,7,39,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-27,11,8.4,47,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
2020-11-28,11,11.8,56,ug/m3 LC,Marcus Hook,420450109,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.818715,-75.413973
